                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    453,                0.45367,                0.27899,                0.84272,                 0.7627,                0.43306,                0.48466,                0.38807,                0.92073,                 2.0966,                 1.0998,              0.0025585,              0.0025585,              0.0025585
                    454,                0.45606,                 0.2753,                0.84056,                0.76354,                0.43224,                0.48448,                0.38773,                0.92056,                 2.0959,                 1.0997,               0.002542,               0.002542,               0.002542
                    455,                0.45285,                0.27541,                0.84227,                0.76354,                0.43221,                0.48467,                0.38801,                0.92013,                  2.098,                 1.0991,              0.0025255,              0.0025255,              0.0025255
                    456,                0.45638,                0.27842,                0.84387,                0.76324,                0.43236,                0.48466,                0.38805,                0.92083,                 2.0993,                 1.0995,               0.002509,               0.002509,               0.002509
                    457,                   0.45,                0.27525,                0.84246,                0.76257,                0.43147,                0.48443,                0.38795,                0.92051,                 2.1009,                 1.0991,              0.0024925,              0.0024925,              0.0024925
                    458,                0.45471,                0.27901,                0.84421,                0.76337,                0.43126,                0.48454,                0.38814,                0.92093,                 2.1015,                 1.0996,               0.002476,               0.002476,               0.002476
                    459,                0.45674,                0.27758,                0.83838,                0.76402,                0.43175,                0.48466,                0.38807,                0.92131,                 2.1028,                 1.1006,              0.0024595,              0.0024595,              0.0024595
                    460,                 0.4548,                0.27509,                0.84247,                0.76178,                0.43233,                0.48505,                0.38813,                0.92166,                  2.104,                 1.1005,               0.002443,               0.002443,               0.002443
                    461,                0.44527,                0.27215,                0.84329,                0.76104,                0.43174,                0.48504,                0.38799,                0.92162,                 2.1041,                    1.1,              0.0024265,              0.0024265,              0.0024265
                    462,                0.45239,                0.27519,                0.84307,                0.75911,                0.43158,                 0.4848,                0.38859,                0.92115,                 2.1055,                 1.0998,                0.00241,                0.00241,                0.00241
                    463,                0.44644,                0.27215,                0.83854,                0.75698,                 0.4326,                0.48489,                0.38874,                0.92157,                 2.1058,                 1.1004,              0.0023935,              0.0023935,              0.0023935
                    464,                0.44986,                0.27399,                0.84472,                0.75866,                0.43217,                0.48492,                0.38879,                0.92134,                 2.1062,                 1.1004,               0.002377,               0.002377,               0.002377
                    465,                 0.4462,                0.27174,                 0.8412,                0.75737,                0.43248,                0.48512,                0.38894,                 0.9219,                 2.1088,                 1.1004,              0.0023605,              0.0023605,              0.0023605
                    466,                0.45072,                0.27344,                0.84226,                 0.7595,                0.43182,                0.48541,                0.38906,                0.92158,                 2.1093,                 1.1005,               0.002344,               0.002344,               0.002344
                    467,                0.44772,                0.27246,                0.84282,                0.75923,                0.43198,                0.48539,                0.38934,                0.92103,                 2.1094,                 1.0998,              0.0023275,              0.0023275,              0.0023275
                    468,                0.44955,                0.27308,                0.84178,                0.76035,                0.43127,                0.48558,                0.38942,                0.92136,                 2.1107,                 1.1001,               0.002311,               0.002311,               0.002311
                    469,                0.44746,                0.27184,                0.84009,                0.76057,                0.43136,                 0.4861,                0.38973,                0.92168,                 2.1117,                 1.1005,              0.0022945,              0.0022945,              0.0022945
                    470,                0.45269,                0.27289,                0.84138,                0.76397,                0.43174,                0.48693,                0.38989,                0.92201,                 2.1122,                 1.1011,               0.002278,               0.002278,               0.002278
                    471,                0.44708,                0.27058,                0.84052,                0.76518,                0.43139,                0.48729,                0.39014,                0.92196,                 2.1125,                 1.1008,              0.0022615,              0.0022615,              0.0022615
                    472,                0.44522,                 0.2695,                0.83883,                0.76469,                0.43053,                0.48681,                0.39019,                0.92203,                 2.1127,                 1.1006,               0.002245,               0.002245,               0.002245
                    473,                 0.4348,                0.26743,                0.84049,                0.76528,                0.43035,                0.48675,                0.39007,                0.92176,                 2.1127,                 1.1006,              0.0022285,              0.0022285,              0.0022285
                    474,                 0.4462,                0.27176,                0.83778,                0.76925,                0.42949,                0.48684,                0.39038,                0.92123,                 2.1128,                 1.1004,               0.002212,               0.002212,               0.002212
                    475,                0.44017,                0.26875,                0.84052,                0.76781,                0.42984,                0.48703,                0.39055,                0.92163,                 2.1141,                  1.101,              0.0021955,              0.0021955,              0.0021955
                    476,                0.44432,                0.27187,                0.84188,                0.77238,                0.42968,                0.48773,                0.39056,                0.92159,                 2.1165,                 1.1015,               0.002179,               0.002179,               0.002179
                    477,                0.44041,                0.26871,                0.83869,                0.77177,                0.42968,                0.48811,                0.39072,                0.92162,                  2.118,                 1.1015,              0.0021625,              0.0021625,              0.0021625
                    478,                0.43425,                0.26981,                0.83941,                0.77389,                0.42907,                 0.4885,                0.39093,                0.92215,                 2.1173,                 1.1025,               0.002146,               0.002146,               0.002146
                    479,                0.43246,                0.26406,                0.83857,                0.77443,                0.42938,                 0.4885,                0.39118,                0.92161,                 2.1168,                 1.1021,              0.0021295,              0.0021295,              0.0021295
                    480,                0.43707,                0.26756,                0.83863,                0.77506,                0.42906,                0.48863,                 0.3914,                0.92129,                 2.1169,                 1.1021,               0.002113,               0.002113,               0.002113
                    481,                0.43468,                0.26473,                0.84045,                0.78032,                0.42856,                0.48884,                0.39127,                0.92183,                 2.1172,                 1.1025,              0.0020965,              0.0020965,              0.0020965
                    482,                0.44415,                0.27036,                0.83799,                0.77372,                0.42957,                0.48914,                0.39131,                 0.9222,                 2.1185,                 1.1026,                0.00208,                0.00208,                0.00208
                    483,                0.44245,                0.27066,                0.83689,                0.77858,                0.42846,                0.48929,                0.39159,                0.92182,                 2.1191,                 1.1023,              0.0020635,              0.0020635,              0.0020635
                    484,                0.43691,                0.26649,                0.83911,                0.77779,                0.42795,                0.48906,                0.39134,                0.92194,                   2.12,                 1.1023,               0.002047,               0.002047,               0.002047
                    485,                0.44204,                0.26843,                0.83666,                0.77896,                0.42829,                 0.4896,                0.39157,                0.92202,                 2.1212,                 1.1027,              0.0020305,              0.0020305,              0.0020305
                    486,                0.43812,                0.26631,                0.83756,                0.77963,                0.42831,                0.48994,                0.39184,                0.92226,                 2.1237,                 1.1029,               0.002014,               0.002014,               0.002014
                    487,                0.43607,                0.26583,                0.83808,                0.77825,                0.42812,                0.48979,                0.39193,                0.92259,                 2.1248,                 1.1034,              0.0019975,              0.0019975,              0.0019975
                    488,                0.43725,                 0.2659,                0.83853,                0.77626,                0.42838,                0.48997,                0.39204,                0.92333,                 2.1258,                  1.105,               0.001981,               0.001981,               0.001981
                    489,                0.43172,                0.26129,                0.83747,                0.77599,                0.42872,                0.49018,                0.39228,                0.92331,                 2.1274,                 1.1044,              0.0019645,              0.0019645,              0.0019645
                    490,                0.43496,                0.26224,                0.83883,                 0.7762,                0.42791,                0.49048,                0.39252,                0.92397,                 2.1294,                 1.1054,               0.001948,               0.001948,               0.001948
                    491,                0.43449,                0.26318,                0.83768,                0.77573,                0.42809,                0.49058,                0.39249,                0.92383,                 2.1306,                 1.1051,              0.0019315,              0.0019315,              0.0019315
                    492,                 0.4275,                0.26119,                0.83878,                 0.7758,                 0.4283,                0.49083,                 0.3928,                0.92374,                 2.1322,                 1.1049,               0.001915,               0.001915,               0.001915
                    493,                0.42531,                0.25729,                0.83641,                0.77535,                0.42826,                0.49082,                0.39318,                0.92352,                 2.1324,                 1.1048,              0.0018985,              0.0018985,              0.0018985
                    494,                0.42489,                0.25989,                0.83678,                0.77631,                0.42778,                0.49089,                0.39311,                0.92335,                 2.1317,                 1.1049,               0.001882,               0.001882,               0.001882
                    495,                0.43225,                0.26331,                0.83514,                0.77767,                0.42737,                0.49071,                0.39288,                0.92441,                 2.1329,                  1.106,              0.0018655,              0.0018655,              0.0018655
                    496,                0.42485,                0.25888,                0.83298,                0.77938,                0.42764,                0.49098,                0.39313,                0.92467,                 2.1324,                 1.1069,               0.001849,               0.001849,               0.001849
                    497,                0.42617,                0.26047,                0.83528,                0.77836,                0.42768,                  0.491,                0.39289,                0.92455,                 2.1315,                 1.1075,              0.0018325,              0.0018325,              0.0018325
                    498,                0.42403,                0.25832,                0.83401,                0.77865,                0.42758,                0.49132,                0.39319,                0.92419,                 2.1308,                 1.1069,               0.001816,               0.001816,               0.001816
                    499,                0.42746,                 0.2564,                0.83434,                0.77918,                0.42757,                 0.4913,                0.39307,                0.92423,                 2.1312,                 1.1072,              0.0017995,              0.0017995,              0.0017995
                    500,                0.42409,                0.25702,                 0.8356,                0.77955,                0.42767,                0.49098,                0.39325,                0.92388,                 2.1318,                 1.1068,               0.001783,               0.001783,               0.001783
                    501,                0.42512,                0.25545,                0.83543,                0.78289,                0.42802,                0.49107,                0.39289,                 0.9236,                 2.1325,                 1.1065,              0.0017665,              0.0017665,              0.0017665
                    502,                0.42756,                0.25876,                0.83334,                0.78308,                0.42736,                0.49128,                0.39329,                0.92353,                 2.1336,                 1.1066,                0.00175,                0.00175,                0.00175
                    503,                0.42594,                0.25879,                0.83721,                0.78318,                0.42751,                0.49145,                 0.3932,                0.92359,                  2.134,                 1.1065,              0.0017335,              0.0017335,              0.0017335
                    504,                0.41927,                0.25583,                 0.8362,                0.78285,                0.42751,                0.49157,                0.39335,                0.92272,                 2.1325,                 1.1061,               0.001717,               0.001717,               0.001717
                    505,                0.41291,                0.25169,                0.83553,                0.78308,                0.42776,                0.49165,                0.39353,                0.92263,                 2.1324,                 1.1058,              0.0017005,              0.0017005,              0.0017005
                    506,                0.41933,                0.25521,                0.83408,                 0.7844,                0.42742,                0.49188,                0.39391,                0.92224,                 2.1326,                 1.1047,               0.001684,               0.001684,               0.001684
                    507,                0.42114,                0.25597,                0.83322,                0.78386,                0.42724,                0.49188,                0.39394,                0.92234,                  2.133,                 1.1052,              0.0016675,              0.0016675,              0.0016675
                    508,                0.41723,                0.25292,                0.83657,                0.78491,                0.42671,                0.49196,                0.39413,                 0.9217,                 2.1317,                 1.1046,               0.001651,               0.001651,               0.001651
                    509,                0.41203,                0.25284,                0.83458,                0.78302,                0.42744,                0.49188,                0.39412,                0.92172,                 2.1322,                 1.1048,              0.0016345,              0.0016345,              0.0016345
                    510,                0.41683,                0.25386,                0.83521,                0.78414,                0.42722,                0.49198,                0.39431,                0.92111,                 2.1322,                 1.1044,               0.001618,               0.001618,               0.001618
                    511,                0.41691,                0.25201,                0.83385,                0.78521,                0.42754,                0.49196,                0.39442,                0.92059,                 2.1329,                 1.1035,              0.0016015,              0.0016015,              0.0016015
                    512,                0.41272,                0.25229,                0.83605,                0.78299,                0.42762,                0.49238,                0.39487,                0.92093,                 2.1338,                 1.1042,               0.001585,               0.001585,               0.001585
                    513,                0.41909,                0.25342,                0.83378,                0.78442,                 0.4276,                0.49229,                0.39465,                0.92059,                 2.1348,                 1.1041,              0.0015685,              0.0015685,              0.0015685
                    514,                0.41458,                0.24949,                0.83188,                0.79027,                0.42681,                0.49235,                0.39445,                0.92031,                  2.136,                 1.1032,               0.001552,               0.001552,               0.001552
                    515,                0.40848,                0.24892,                0.83202,                0.78547,                0.42797,                0.49252,                0.39467,                 0.9207,                 2.1366,                 1.1035,              0.0015355,              0.0015355,              0.0015355
                    516,                0.41683,                0.25476,                0.83597,                0.78621,                0.42804,                0.49299,                0.39492,                0.92035,                 2.1373,                 1.1033,               0.001519,               0.001519,               0.001519
                    517,                0.41154,                0.24937,                0.83469,                0.78498,                0.42826,                0.49287,                0.39469,                0.92083,                 2.1399,                 1.1038,              0.0015025,              0.0015025,              0.0015025
                    518,                  0.411,                0.24935,                0.83586,                0.78827,                0.42765,                0.49262,                0.39456,                0.92153,                 2.1405,                 1.1045,               0.001486,               0.001486,               0.001486
                    519,                0.41712,                0.25343,                0.83337,                0.78886,                0.42774,                0.49291,                0.39443,                0.92093,                 2.1416,                 1.1038,              0.0014695,              0.0014695,              0.0014695
                    520,                0.41348,                 0.2485,                0.83345,                0.78873,                0.42746,                 0.4931,                 0.3946,                0.92105,                  2.142,                 1.1041,               0.001453,               0.001453,               0.001453
                    521,                0.40787,                0.24881,                0.83263,                0.78761,                0.42803,                0.49323,                0.39502,                0.92122,                 2.1414,                 1.1047,              0.0014365,              0.0014365,              0.0014365
                    522,                0.40625,                0.24795,                0.83315,                 0.7875,                0.42748,                0.49389,                0.39533,                0.92099,                  2.142,                 1.1046,                0.00142,                0.00142,                0.00142
                    523,                0.41857,                0.25005,                0.83133,                  0.786,                0.42719,                0.49397,                0.39529,                0.92116,                 2.1427,                 1.1047,              0.0014035,              0.0014035,              0.0014035
                    524,                0.41138,                0.24853,                0.83289,                0.79565,                0.42557,                0.49359,                0.39513,                0.92142,                 2.1428,                 1.1051,               0.001387,               0.001387,               0.001387
                    525,                0.40865,                0.24687,                0.82994,                0.79065,                0.42629,                0.49448,                0.39525,                0.92136,                 2.1443,                  1.105,              0.0013705,              0.0013705,              0.0013705
                    526,                0.40642,                0.24526,                0.83176,                0.79089,                0.42641,                0.49402,                0.39522,                0.92141,                 2.1466,                 1.1047,               0.001354,               0.001354,               0.001354
                    527,                0.40389,                 0.2449,                0.83047,                0.78744,                0.42717,                0.49435,                0.39548,                0.92128,                 2.1473,                 1.1047,              0.0013375,              0.0013375,              0.0013375
                    528,                0.40697,                0.24772,                0.83253,                 0.7878,                0.42616,                0.49466,                0.39538,                0.92174,                 2.1473,                 1.1045,               0.001321,               0.001321,               0.001321
                    529,                0.40791,                0.24744,                0.83155,                0.79577,                0.42508,                0.49438,                 0.3954,                0.92189,                  2.149,                 1.1051,              0.0013045,              0.0013045,              0.0013045
                    530,                  0.408,                0.24863,                0.83231,                0.79258,                0.42552,                0.49483,                0.39566,                0.92182,                 2.1498,                 1.1047,               0.001288,               0.001288,               0.001288
                    531,                0.40102,                0.24086,                0.82824,                0.79628,                0.42514,                0.49504,                0.39567,                0.92183,                 2.1484,                 1.1052,              0.0012715,              0.0012715,              0.0012715
                    532,                0.40161,                0.24162,                0.82972,                  0.797,                0.42509,                0.49506,                0.39589,                0.92223,                 2.1501,                 1.1052,               0.001255,               0.001255,               0.001255
                    533,                0.40007,                 0.2424,                0.83099,                0.79774,                0.42544,                0.49526,                0.39621,                0.92259,                 2.1506,                 1.1055,              0.0012385,              0.0012385,              0.0012385
                    534,                0.40359,                0.24437,                0.82977,                0.79738,                0.42518,                0.49561,                0.39631,                0.92246,                 2.1492,                 1.1052,               0.001222,               0.001222,               0.001222
                    535,                0.40633,                0.24549,                0.83029,                0.79648,                0.42486,                 0.4956,                0.39657,                0.92223,                   2.15,                 1.1052,              0.0012055,              0.0012055,              0.0012055
                    536,                0.40092,                0.24259,                0.82676,                0.79355,                0.42507,                0.49585,                0.39644,                0.92267,                 2.1503,                 1.1058,               0.001189,               0.001189,               0.001189
                    537,                0.40116,                0.24165,                 0.8304,                0.80309,                0.42369,                0.49601,                0.39667,                0.92291,                 2.1511,                 1.1063,              0.0011725,              0.0011725,              0.0011725
                    538,                0.40043,                0.24274,                0.83111,                0.80477,                0.42361,                0.49566,                0.39675,                0.92258,                 2.1506,                 1.1059,               0.001156,               0.001156,               0.001156
                    539,                0.38825,                0.23443,                0.82964,                0.80353,                0.42369,                0.49587,                 0.3968,                0.92234,                  2.152,                 1.1061,              0.0011395,              0.0011395,              0.0011395
                    540,                0.40005,                0.24231,                0.82994,                0.80183,                  0.424,                0.49597,                0.39675,                0.92221,                 2.1533,                 1.1061,               0.001123,               0.001123,               0.001123
                    541,                0.39955,                0.24078,                0.82939,                 0.8022,                 0.4243,                0.49602,                0.39668,                0.92206,                 2.1537,                 1.1063,              0.0011065,              0.0011065,              0.0011065
                    542,                0.39316,                0.23623,                0.82866,                0.80366,                0.42385,                0.49601,                 0.3967,                0.92211,                 2.1553,                  1.106,                0.00109,                0.00109,                0.00109
                    543,                0.39725,                0.23887,                0.83073,                0.80408,                0.42386,                0.49615,                0.39679,                0.92224,                  2.156,                 1.1062,              0.0010735,              0.0010735,              0.0010735
                    544,                0.39537,                0.23872,                0.83018,                0.80335,                0.42477,                0.49614,                0.39692,                 0.9219,                 2.1563,                  1.106,               0.001057,               0.001057,               0.001057
                    545,                0.39781,                0.23941,                0.82815,                0.79932,                0.42543,                0.49623,                0.39738,                0.92176,                 2.1559,                  1.106,              0.0010405,              0.0010405,              0.0010405
                    546,                0.39768,                0.23892,                0.82562,                0.80052,                0.42554,                0.49612,                0.39713,                0.92185,                 2.1566,                 1.1063,               0.001024,               0.001024,               0.001024
                    547,                0.38771,                0.23518,                0.83104,                0.79893,                 0.4258,                0.49661,                0.39737,                0.92187,                  2.158,                 1.1066,              0.0010075,              0.0010075,              0.0010075
                    548,                0.38992,                0.23578,                0.82583,                 0.8021,                0.42499,                0.49681,                0.39735,                0.92168,                 2.1577,                 1.1064,               0.000991,               0.000991,               0.000991
                    549,                0.39064,                 0.2365,                0.82855,                0.80184,                0.42468,                0.49671,                0.39746,                0.92117,                 2.1582,                 1.1061,              0.0009745,              0.0009745,              0.0009745
                    550,                 0.3928,                  0.236,                0.82659,                0.80444,                0.42405,                0.49698,                0.39784,                0.92052,                 2.1593,                 1.1055,               0.000958,               0.000958,               0.000958
                    551,                0.38872,                0.23478,                0.82787,                0.80575,                0.42368,                 0.4974,                0.39775,                0.92097,                 2.1606,                 1.1059,              0.0009415,              0.0009415,              0.0009415
                    552,                0.38778,                0.23201,                0.82645,                0.80643,                0.42353,                0.49746,                0.39803,                0.92115,                 2.1616,                 1.1059,               0.000925,               0.000925,               0.000925
                    553,                0.38802,                0.23398,                0.82771,                0.80673,                0.42351,                 0.4975,                0.39791,                0.92135,                 2.1616,                 1.1059,              0.0009085,              0.0009085,              0.0009085
                    554,                0.38514,                0.22931,                0.82704,                 0.8065,                0.42302,                0.49774,                 0.3981,                0.92118,                 2.1617,                 1.1061,               0.000892,               0.000892,               0.000892
                    555,                0.38312,                0.23117,                0.82495,                0.80835,                 0.4225,                0.49775,                0.39836,                0.92155,                 2.1631,                 1.1064,              0.0008755,              0.0008755,              0.0008755
                    556,                0.38562,                0.23238,                0.82757,                0.80837,                0.42229,                0.49798,                 0.3986,                0.92114,                 2.1636,                 1.1064,               0.000859,               0.000859,               0.000859
                    557,                0.37973,                0.23094,                 0.8249,                 0.8089,                0.42211,                0.49804,                0.39868,                0.92156,                 2.1643,                 1.1067,              0.0008425,              0.0008425,              0.0008425
                    558,                0.38367,                0.23081,                0.82602,                0.80941,                0.42185,                0.49803,                0.39886,                0.92142,                 2.1647,                 1.1064,               0.000826,               0.000826,               0.000826
                    559,                0.37988,                0.22823,                0.82595,                0.80892,                0.42221,                0.49792,                0.39858,                0.92142,                 2.1648,                 1.1068,              0.0008095,              0.0008095,              0.0008095
                    560,                0.38733,                0.23399,                0.82695,                0.80888,                0.42195,                0.49797,                0.39876,                 0.9219,                 2.1647,                 1.1069,               0.000793,               0.000793,               0.000793
                    561,                0.38663,                0.23359,                0.82641,                0.80809,                0.42164,                0.49785,                  0.399,                0.92141,                 2.1658,                 1.1066,              0.0007765,              0.0007765,              0.0007765
                    562,                0.37591,                0.22852,                0.82269,                0.81065,                0.42161,                0.49775,                0.39889,                0.92196,                 2.1661,                 1.1071,                0.00076,                0.00076,                0.00076
                    563,                0.38588,                0.23284,                0.82377,                0.81103,                 0.4216,                0.49772,                0.39916,                0.92169,                 2.1667,                  1.107,              0.0007435,              0.0007435,              0.0007435
                    564,                0.37494,                0.22809,                0.82833,                0.81217,                 0.4216,                0.49802,                0.39918,                0.92127,                 2.1687,                 1.1067,               0.000727,               0.000727,               0.000727
                    565,                0.38147,                0.22818,                0.82596,                0.81119,                0.42067,                0.49778,                0.39925,                0.92166,                  2.168,                 1.1075,              0.0007105,              0.0007105,              0.0007105
                    566,                0.37223,                0.22673,                0.82481,                0.81372,                0.42082,                0.49784,                0.39946,                0.92184,                 2.1695,                 1.1071,               0.000694,               0.000694,               0.000694
                    567,                0.38047,                0.23046,                0.82417,                0.81134,                0.42101,                0.49787,                0.39948,                0.92146,                 2.1691,                  1.107,              0.0006775,              0.0006775,              0.0006775
                    568,                0.37985,                0.22958,                0.82357,                0.81295,                0.42049,                0.49797,                0.39958,                0.92135,                  2.169,                 1.1067,               0.000661,               0.000661,               0.000661
                    569,                0.38179,                0.22894,                0.82536,                0.81545,                0.42015,                0.49758,                0.39946,                0.92144,                 2.1688,                 1.1068,              0.0006445,              0.0006445,              0.0006445
                    570,                0.37202,                0.22708,                0.82318,                0.82017,                0.41863,                0.49789,                0.39974,                0.92164,                 2.1704,                 1.1072,               0.000628,               0.000628,               0.000628
                    571,                0.37303,                0.22645,                0.82471,                0.81459,                0.41919,                0.49856,                0.40015,                0.92178,                 2.1707,                 1.1074,              0.0006115,              0.0006115,              0.0006115
                    572,                0.37325,                0.22669,                 0.8222,                 0.8219,                0.41786,                0.49852,                0.40015,                0.92173,                 2.1716,                 1.1072,               0.000595,               0.000595,               0.000595
                    573,                0.37635,                 0.2266,                0.82423,                0.81744,                0.41894,                0.49822,                0.40019,                0.92156,                 2.1697,                 1.1071,              0.0005785,              0.0005785,              0.0005785
                    574,                0.37892,                0.22734,                0.82306,                0.81778,                0.41866,                0.49879,                0.40043,                0.92161,                 2.1708,                 1.1069,               0.000562,               0.000562,               0.000562
                    575,                0.37867,                0.22653,                0.82322,                0.81605,                 0.4187,                0.49876,                0.40085,                0.92178,                 2.1721,                 1.1073,              0.0005455,              0.0005455,              0.0005455
                    576,                0.37475,                0.22587,                0.82264,                 0.8236,                0.41752,                0.49891,                0.40102,                0.92159,                  2.173,                 1.1068,               0.000529,               0.000529,               0.000529
                    577,                0.36364,                0.21879,                0.82128,                0.80948,                0.42016,                  0.499,                0.40101,                0.92161,                 2.1727,                 1.1069,              0.0005125,              0.0005125,              0.0005125
                    578,                0.37258,                0.22588,                 0.8219,                0.80956,                0.41975,                 0.4993,                0.40095,                0.92143,                 2.1733,                 1.1068,               0.000496,               0.000496,               0.000496
                    579,                0.37675,                0.22548,                0.82318,                0.80972,                   0.42,                0.49937,                0.40129,                0.92162,                 2.1743,                 1.1072,              0.0004795,              0.0004795,              0.0004795
                    580,                0.37021,                0.22216,                0.82191,                0.80836,                0.41935,                 0.4993,                0.40121,                0.92165,                 2.1761,                 1.1074,               0.000463,               0.000463,               0.000463
                    581,                0.36808,                0.22347,                0.82321,                0.80879,                0.41914,                0.49951,                0.40108,                0.92175,                 2.1776,                 1.1075,              0.0004465,              0.0004465,              0.0004465
                    582,                0.36516,                0.22098,                0.82365,                0.80875,                0.41959,                0.49969,                  0.401,                0.92111,                 2.1787,                 1.1074,                0.00043,                0.00043,                0.00043
                    583,                0.37153,                0.22483,                0.82393,                0.80818,                0.41981,                0.49946,                0.40089,                0.92127,                 2.1802,                 1.1072,              0.0004135,              0.0004135,              0.0004135
                    584,                0.36528,                0.22147,                0.82119,                0.80717,                0.41988,                0.49926,                0.40063,                0.92196,                 2.1815,                 1.1079,               0.000397,               0.000397,               0.000397
                    585,                0.36546,                0.22069,                 0.8224,                0.80653,                0.41966,                0.49923,                0.40089,                0.92216,                 2.1831,                 1.1081,              0.0003805,              0.0003805,              0.0003805
                    586,                0.37395,                0.22506,                0.82268,                0.80589,                0.41981,                0.49913,                0.40079,                 0.9226,                 2.1823,                 1.1084,               0.000364,               0.000364,               0.000364
